Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
02/02/26,308.14,9839360,2.25,0.74,0.74,348.04,125.87,304.46,309.30,301.37,99.97
01/30/26,305.89,11953180,-0.53,-0.17,-0.17,345.50,124.22,305.25,307.93,302.56,98.51
01/29/26,306.42,11579990,5.65,1.88,1.88,346.10,124.61,302.40,306.83,302.22,98.86
01/28/26,300.77,9556743,0.46,0.15,0.15,339.72,120.47,300.27,301.92,298.05,95.19
01/27/26,300.31,11527450,-0.73,-0.24,-0.24,339.20,120.13,301.33,301.97,298.15,94.89
01/26/26,301.04,11752670,3.32,1.12,1.12,340.02,120.67,297.81,301.78,297.45,95.37
01/23/26,297.72,11107930,-5.91,-1.95,-1.95,336.27,118.23,302.00,302.37,296.51,93.21
01/22/26,303.63,10535820,1.59,0.53,0.53,342.95,122.56,304.86,308.20,302.90,97.05
01/21/26,302.04,10270140,-0.70,-0.23,-0.23,341.15,121.40,303.43,305.40,301.15,96.02
01/20/26,302.74,12900620,-9.73,-3.11,-3.11,341.94,121.91,306.21,311.15,301.86,96.47
01/16/26,312.47,14652510,3.21,1.04,1.04,352.93,129.04,310.35,317.21,310.00,102.78
01/15/26,309.26,14751450,1.39,0.45,0.45,349.31,126.69,308.47,312.94,307.75,100.70
01/14/26,307.87,25951460,-3.03,-0.97,-0.97,347.74,125.67,308.20,311.76,306.12,99.80
01/13/26,310.90,19371170,-13.59,-4.19,-4.19,351.16,127.89,324.30,326.86,310.57,101.77
01/12/26,324.49,12805060,-4.70,-1.43,-1.43,366.51,137.85,321.88,326.02,321.23,110.58
01/09/26,329.19,6738143,-0.60,-0.18,-0.18,371.82,141.30,329.34,331.90,328.17,113.63
01/08/26,329.79,11737070,2.80,0.86,0.86,372.50,141.74,326.39,331.40,325.65,114.02
01/07/26,326.99,9815240,-7.62,-2.28,-2.28,369.33,139.69,331.14,332.15,324.60,112.21
01/06/26,334.61,7660787,0.57,0.17,0.62,377.94,145.27,332.62,335.87,330.65,117.15
01/05/26,334.04,10752630,8.56,2.63,2.63,375.61,143.76,325.50,337.25,325.19,116.78
01/02/26,325.48,8054040,3.26,1.01,1.01,365.99,137.52,322.50,325.73,320.74,111.23
12/31/25,322.22,5048531,-1.20,-0.37,-0.37,362.32,135.14,324.34,324.88,322.04,109.11
12/30/25,323.42,7904263,-0.33,-0.10,-0.10,363.67,136.01,324.81,324.94,322.49,109.89
12/29/25,323.75,8635338,-4.16,-1.27,-1.27,364.04,136.25,327.00,327.77,323.53,110.10
12/26/25,327.91,4158293,-1.26,-0.38,-0.38,368.72,139.29,329.11,330.86,326.54,112.80
12/24/25,329.17,4289306,3.24,0.99,0.99,370.14,140.21,326.24,329.99,325.50,113.62
12/23/25,325.93,6668305,2.84,0.88,0.88,366.49,137.84,323.61,327.78,323.09,111.52
12/22/25,323.09,8354588,5.88,1.85,1.85,363.30,135.77,317.51,323.23,317.51,109.68
12/19/25,317.21,24494410,4.21,1.35,1.35,356.69,131.48,313.79,318.56,313.19,105.86
12/18/25,313.00,11444910,-1.98,-0.63,-0.63,351.95,128.41,316.00,317.70,312.22,103.13
12/17/25,314.98,8718653,-0.57,-0.18,-0.18,354.18,129.85,318.43,319.37,314.66,104.41
12/16/25,315.55,8331336,-4.47,-1.40,-1.40,354.82,130.27,319.09,319.52,314.40,104.78
12/15/25,320.02,10864120,1.50,0.47,0.47,359.85,133.53,319.59,322.88,318.39,107.68
12/12/25,318.52,8982911,1.14,0.36,0.36,358.16,132.44,319.68,320.27,316.60,106.71
12/11/25,317.38,9721859,7.27,2.34,2.34,356.88,131.60,309.24,318.00,309.24,105.97
12/10/25,310.11,18874090,9.60,3.19,3.19,348.70,126.30,300.50,311.19,298.46,101.25
12/09/25,300.51,18049220,-14.70,-4.66,-4.66,337.91,119.29,314.95,318.80,300.02,95.02
12/08/25,315.21,7417191,0.17,0.05,0.05,354.44,130.02,315.06,316.47,313.35,104.56
12/05/25,315.04,6518908,-1.06,-0.34,-0.34,354.25,129.90,315.64,318.48,314.68,104.45
12/04/25,316.10,9627834,3.97,1.27,1.27,355.44,130.67,313.26,318.49,313.00,105.14
12/03/25,312.13,8535260,4.25,1.38,1.38,350.98,127.77,307.20,312.36,306.80,102.56
12/02/25,307.88,7249043,-1.04,-0.34,-0.34,346.20,124.67,308.74,310.48,307.09,99.81
12/01/25,308.92,7727324,-4.16,-1.33,-1.33,347.37,125.43,312.95,314.04,308.54,100.48
11/28/25,313.08,4322448,5.44,1.77,1.77,352.04,128.47,309.10,313.72,308.24,103.18
11/26/25,307.64,7910851,4.64,1.53,1.53,345.93,124.50,305.00,308.53,303.20,99.65
11/25/25,303.00,8877188,5.00,1.68,1.68,340.71,121.11,300.05,304.50,295.56,96.64
11/24/25,298.00,10940190,-0.02,-0.01,-0.01,335.09,117.46,298.24,299.82,294.51,93.39
11/21/25,298.02,11766810,-0.36,-0.12,-0.12,335.11,117.48,301.29,301.68,292.81,93.41
11/20/25,298.38,7501582,-4.89,-1.61,-1.61,335.51,117.74,306.34,309.92,298.16,93.64
11/19/25,303.27,5546555,3.86,1.29,1.29,341.01,121.31,299.74,304.45,299.27,96.81
11/18/25,299.41,8077315,-0.96,-0.32,-0.32,336.67,118.49,299.50,302.95,297.02,94.31
11/17/25,300.37,8344046,-3.24,-1.07,-1.07,337.75,119.19,304.00,305.59,297.67,94.93
11/14/25,303.61,10326980,-5.87,-1.90,-1.90,341.40,121.56,307.51,307.64,301.23,97.03
11/13/25,309.48,8973258,-10.93,-3.41,-3.41,348.00,125.84,319.23,320.63,309.10,100.84
11/12/25,320.41,10578270,4.79,1.52,1.52,360.29,133.82,316.26,322.25,316.21,107.94
11/11/25,315.62,5030216,-1.27,-0.40,-0.40,354.90,130.32,317.50,319.05,315.28,104.83
11/10/25,316.89,5794505,2.68,0.85,0.85,356.33,131.25,315.00,319.56,314.21,105.65
11/07/25,314.21,7302347,0.79,0.25,0.25,353.31,129.29,311.89,314.43,307.64,103.91
11/06/25,313.42,7206111,1.74,0.56,0.56,352.43,128.71,310.99,314.84,310.26,103.40
11/05/25,311.68,6865198,2.43,0.79,0.79,350.47,127.44,309.61,313.10,305.63,102.27
11/04/25,309.25,7085164,-0.10,-0.03,-0.03,347.74,125.67,306.71,312.22,305.10,100.69
11/03/25,309.35,7770040,-1.77,-0.57,-0.57,347.85,125.74,311.00,312.32,306.21,100.76
10/31/25,311.12,7721297,1.68,0.54,0.54,349.84,127.04,308.54,312.87,307.25,101.91
10/30/25,309.44,7514556,3.93,1.29,1.29,347.95,125.81,305.79,312.61,305.10,100.82
10/29/25,305.51,7520324,0.15,0.05,0.05,343.53,122.94,303.51,308.25,303.01,98.27
10/28/25,305.36,6335993,1.21,0.40,0.40,343.36,122.83,304.86,307.97,303.16,98.17
10/27/25,304.15,5642222,3.71,1.23,1.23,342.00,121.95,302.16,304.53,301.01,97.38
10/24/25,300.44,7228330,5.90,2.00,2.00,337.83,119.24,296.08,302.60,295.45,94.98
10/23/25,294.54,5438810,0.43,0.15,0.15,331.20,114.94,294.38,296.37,292.51,91.15
10/22/25,294.11,8054115,-2.98,-1.00,-1.00,330.71,114.62,297.77,298.06,290.54,90.87
10/21/25,297.09,7372671,-5.27,-1.74,-1.74,334.06,116.80,301.66,304.05,297.00,92.80
10/20/25,302.36,6894943,4.80,1.61,1.61,339.99,120.64,298.50,303.69,298.16,96.22
10/17/25,297.56,10153450,-0.98,-0.33,-0.33,334.59,117.14,299.16,299.55,294.20,93.11
10/16/25,298.54,10549450,-7.15,-2.34,-2.34,335.69,117.86,305.35,308.68,297.07,93.74
10/15/25,305.69,11354780,3.61,1.20,1.20,343.73,123.07,306.39,312.12,305.44,98.38
10/14/25,302.08,16178760,-5.89,-1.91,-1.91,339.67,120.44,305.84,307.00,294.21,96.04
10/13/25,307.97,10788680,7.08,2.35,2.35,346.30,124.74,305.60,309.46,305.45,99.86
10/10/25,300.89,8597384,-4.64,-1.52,-1.52,338.34,119.57,305.66,310.47,300.81,95.27
10/09/25,305.53,7060332,1.50,0.49,0.49,343.55,122.96,305.05,308.04,303.39,98.28
10/08/25,304.03,6489883,-3.66,-1.19,-1.19,341.87,121.86,308.21,308.78,303.55,97.31
10/07/25,307.69,8454217,-1.49,-0.48,-0.48,345.98,124.53,309.35,310.01,304.70,99.68
10/06/25,309.18,7214502,-0.85,-0.27,0.21,347.66,125.62,310.18,311.75,305.13,100.65
10/03/25,310.03,6029854,2.48,0.81,0.81,346.93,125.15,308.51,311.66,308.21,101.20
10/02/25,307.55,7599973,-3.16,-1.02,-1.02,344.16,123.35,310.00,310.56,306.14,99.59
10/01/25,310.71,9235211,-4.72,-1.50,-1.50,347.69,125.64,313.97,314.59,307.41,101.64
09/30/25,315.43,11823320,-0.26,-0.08,-0.08,352.97,129.07,316.25,317.41,310.11,104.71
09/29/25,315.69,6462442,-0.37,-0.12,-0.12,353.26,129.26,317.06,318.01,313.66,104.87
09/26/25,316.06,7258136,2.61,0.83,0.83,353.68,129.53,314.90,317.81,313.70,105.11
09/25/25,313.45,7083198,0.03,0.01,0.01,350.76,127.63,314.12,315.65,311.80,103.42
09/24/25,313.42,7310513,0.68,0.22,0.22,350.72,127.61,314.05,316.58,311.67,103.40
09/23/25,312.74,8584420,0.30,0.10,0.10,349.96,127.12,311.82,316.31,310.58,102.96
09/22/25,312.44,7520190,-2.34,-0.74,-0.74,349.63,126.90,309.80,313.70,309.56,102.76
09/19/25,314.78,23568550,1.55,0.49,0.49,352.25,128.60,313.60,315.80,309.12,104.28
09/18/25,313.23,8050671,1.48,0.47,0.47,350.51,127.47,311.79,313.44,309.61,103.28
09/17/25,311.75,8657765,2.56,0.83,0.83,348.86,126.40,310.39,312.91,308.77,102.32
09/16/25,309.19,10525590,0.29,0.09,0.09,345.99,124.54,310.00,310.90,307.13,100.66
09/15/25,308.90,7122015,1.99,0.65,0.65,345.67,124.33,307.17,309.95,307.17,100.47
09/12/25,306.91,6846674,1.35,0.44,0.44,343.44,122.88,305.00,307.55,303.70,99.18
09/11/25,305.56,7942489,5.02,1.67,1.67,341.93,121.90,301.24,305.73,300.79,98.30
09/10/25,300.54,7787303,2.69,0.90,0.90,336.31,118.26,296.70,301.54,295.40,95.04
09/09/25,297.85,7848196,4.94,1.69,1.69,333.30,116.30,292.60,299.00,292.31,93.30
09/08/25,292.91,8188506,-1.47,-0.50,-0.50,327.77,112.72,294.89,296.46,291.44,90.09
09/05/25,294.38,9837709,-9.44,-3.11,-3.11,329.42,113.78,303.65,305.15,294.31,91.04
09/04/25,303.82,6605797,4.31,1.44,1.44,339.98,120.64,300.00,304.43,298.28,97.17
09/03/25,299.51,6316911,-0.19,-0.06,-0.06,335.16,117.51,300.57,300.57,296.38,94.37
09/02/25,299.70,7221855,-1.72,-0.57,-0.57,335.37,117.65,300.26,300.46,294.50,94.50
08/29/25,301.42,6796380,0.35,0.12,0.12,337.30,118.90,302.04,302.95,299.73,95.61
08/28/25,301.07,6410535,1.79,0.60,0.60,336.90,118.64,300.03,301.24,298.70,95.39
08/27/25,299.28,6056513,0.71,0.24,0.24,334.90,117.34,297.25,301.07,297.04,94.22
08/26/25,298.57,6714749,3.67,1.24,1.24,334.11,116.83,294.16,298.74,293.50,93.76
08/25/25,294.90,5856258,-1.34,-0.45,-0.45,330.00,114.16,296.24,297.35,294.14,91.38
08/22/25,296.24,8552847,4.77,1.64,1.64,331.50,115.13,293.20,297.16,290.13,92.25
08/21/25,291.47,6624161,-0.77,-0.26,-0.26,326.16,111.67,291.94,292.77,289.47,89.16
08/20/25,292.24,7374244,1.58,0.54,0.54,327.02,112.23,290.81,293.33,287.27,89.66
08/19/25,290.66,6031520,-0.87,-0.30,-0.30,325.26,111.08,290.83,292.48,289.53,88.63
08/18/25,291.53,5386856,1.04,0.36,0.36,326.23,111.71,290.00,291.90,288.41,89.19
08/15/25,290.49,7340518,-3.67,-1.25,-1.25,325.07,110.96,294.84,295.50,289.82,88.52
08/14/25,294.16,6322381,3.63,1.25,1.25,329.17,113.62,290.58,294.20,289.64,90.90
08/13/25,290.53,8420407,-2.32,-0.79,-0.79,325.11,110.99,293.95,294.55,287.16,88.55
08/12/25,292.85,8572034,3.29,1.14,1.14,327.71,112.67,291.50,294.75,290.34,90.05
08/11/25,289.56,5510113,0.80,0.28,0.28,324.02,110.28,289.40,291.32,288.78,87.92
08/08/25,288.76,6634506,1.82,0.63,0.63,323.13,109.70,288.98,291.23,284.71,87.40
08/07/25,286.94,8057109,-4.41,-1.51,-1.51,321.09,108.38,292.94,293.46,286.41,86.22
08/06/25,291.35,6330155,-0.02,-0.01,-0.01,326.03,111.58,292.30,293.29,290.16,89.08
08/05/25,291.37,7182333,-2.89,-0.98,-0.98,326.05,111.60,294.69,295.79,287.24,89.09
08/04/25,294.26,6649542,4.89,1.69,1.69,329.28,113.70,290.26,294.32,290.26,90.97
08/01/25,289.37,12007110,-6.87,-2.32,-2.32,323.81,110.14,290.40,291.80,284.24,87.79
07/31/25,296.24,14749650,-3.39,-1.13,-1.13,331.50,115.13,299.14,300.98,295.50,92.25
07/30/25,299.63,8061742,2.59,0.87,0.87,335.29,117.60,297.42,300.61,297.38,94.45
07/29/25,297.04,7635719,-1.24,-0.42,-0.42,332.39,115.71,300.00,301.29,296.20,92.77
07/28/25,298.28,5840417,-0.34,-0.11,-0.11,333.78,116.62,297.66,299.43,296.82,93.58
07/25/25,298.62,5918875,2.07,0.70,0.70,334.16,116.86,296.70,298.90,295.96,93.80
07/24/25,296.55,7001242,-0.21,-0.07,-0.07,331.85,115.36,297.42,299.59,296.20,92.45
07/23/25,296.76,7083510,5.33,1.83,1.83,332.08,115.51,292.84,296.99,292.55,92.59
07/22/25,291.43,6717461,0.46,0.16,0.16,326.12,111.64,291.50,293.63,289.18,89.13
07/21/25,290.97,7898141,-0.30,-0.10,-0.10,325.60,111.31,291.00,294.18,290.58,88.83
07/18/25,291.27,12217020,1.37,0.47,0.47,325.94,111.52,289.52,292.50,288.23,89.03
07/17/25,289.90,8509504,4.08,1.43,1.43,324.41,110.53,283.44,290.30,283.44,88.14
07/16/25,285.82,9979768,-0.73,-0.25,-0.25,319.84,107.57,288.40,290.73,283.01,85.49
07/15/25,286.55,12526110,-2.15,-0.74,-0.74,320.66,108.10,288.00,291.95,285.48,85.96
07/14/25,288.70,9079941,1.84,0.64,0.64,323.06,109.66,287.07,289.30,285.26,87.36
07/11/25,286.86,7384674,-1.33,-0.46,-0.46,321.00,108.32,285.52,287.38,283.66,86.16
07/10/25,288.19,8413847,5.03,1.78,1.78,322.49,109.29,283.00,288.31,283.00,87.03
07/09/25,283.16,11273800,0.38,0.13,0.13,316.86,105.63,287.18,287.20,282.48,83.76
07/08/25,282.78,15440860,-9.19,-3.15,-3.15,316.44,105.36,289.28,289.70,280.31,83.52
07/07/25,291.97,8825732,-4.03,-1.36,-1.36,326.72,112.03,295.25,296.04,290.08,89.48
07/03/25,296.00,6541646,4.00,1.37,1.85,331.23,114.96,292.15,296.40,291.21,92.10
07/02/25,292.00,8158692,1.59,0.55,0.55,325.22,111.06,292.04,292.82,289.70,89.50
07/01/25,290.41,9338260,0.50,0.17,0.17,323.45,109.91,290.89,291.13,286.59,88.47
06/30/25,289.91,12689160,2.80,0.98,0.98,322.89,109.55,290.40,292.65,288.92,88.14
06/27/25,287.11,17868630,-1.64,-0.57,-0.57,319.77,107.52,285.81,288.70,285.04,86.33
06/26/25,288.75,8942062,4.69,1.65,1.65,321.60,108.71,284.70,289.41,284.47,87.39
06/25/25,284.06,6826901,2.80,1.00,1.00,316.37,105.32,281.50,284.28,280.91,84.35
06/24/25,281.26,9267941,2.99,1.07,1.07,313.26,103.29,280.21,282.72,279.51,82.53
06/23/25,278.27,8094559,3.27,1.19,1.19,309.92,101.13,275.06,278.55,272.11,80.59
06/20/25,275.00,13969670,1.04,0.38,0.38,306.28,98.77,275.57,277.30,273.81,78.47
06/18/25,273.96,9586440,4.44,1.65,1.65,305.12,98.02,270.00,277.72,269.72,77.79
06/17/25,269.52,6739262,-0.84,-0.31,-0.31,300.18,94.81,268.17,270.59,267.80,74.91
06/16/25,270.36,8566019,5.41,2.04,2.04,301.12,95.42,267.00,271.73,266.85,75.46
06/13/25,264.95,7098265,-3.29,-1.23,-1.23,295.09,91.50,265.08,267.02,262.71,71.94
06/12/25,268.24,6618026,0.09,0.03,0.03,298.75,93.88,266.86,268.29,265.14,74.08
06/11/25,268.15,7434064,-0.45,-0.17,-0.17,298.65,93.82,268.68,269.62,265.79,74.02
06/10/25,268.60,7538135,1.86,0.70,0.70,299.15,94.14,265.88,268.90,265.85,74.31
06/09/25,266.74,8285364,1.01,0.38,0.38,297.08,92.80,266.00,267.90,263.35,73.11
06/06/25,265.73,7738134,3.78,1.44,1.44,295.96,92.07,264.33,266.65,264.26,72.45
06/05/25,261.95,8179258,-2.27,-0.86,-0.86,291.75,89.34,264.74,264.74,260.31,70.00
06/04/25,264.22,5915710,-2.05,-0.77,-0.77,294.28,90.98,265.92,267.12,264.18,71.47
06/03/25,266.27,6998383,1.61,0.61,0.61,296.56,92.46,263.73,266.58,262.88,72.80
06/02/25,264.66,6011165,0.66,0.25,0.25,294.77,91.30,263.02,265.03,261.90,71.76
05/30/25,264.00,10977660,-0.37,-0.14,-0.14,294.03,90.82,263.45,265.33,262.73,71.33
05/29/25,264.37,5081992,0.88,0.33,0.33,294.44,91.09,264.80,265.41,262.53,71.57
05/28/25,263.49,5535408,-1.80,-0.68,-0.68,293.46,90.45,266.24,266.72,262.90,71.00
05/27/25,265.29,7506555,4.58,1.76,1.76,295.47,91.75,262.04,265.30,261.99,72.17
05/23/25,260.71,6671841,0.04,0.02,0.02,290.37,88.44,256.81,261.99,256.00,69.19
05/22/25,260.67,6514113,-0.37,-0.14,-0.14,290.32,88.41,259.44,262.30,258.87,69.17
05/21/25,261.04,7464045,-4.64,-1.75,-1.75,290.73,88.68,264.35,265.65,260.73,69.41
05/20/25,265.68,8436337,0.80,0.30,0.30,295.90,92.03,262.52,266.66,262.30,72.42
05/19/25,264.88,12145050,-2.68,-1.00,-1.00,295.01,91.45,265.55,268.32,261.93,71.90
05/16/25,267.56,8932912,0.07,0.03,0.03,298.00,93.39,267.50,268.46,264.71,73.64
05/15/25,267.49,9214641,1.85,0.70,0.70,297.92,93.34,266.97,269.52,264.76,73.59
05/14/25,265.64,8643060,2.63,1.00,1.00,295.86,92.00,263.00,266.64,262.29,72.39
05/13/25,263.01,8588961,2.96,1.14,1.14,292.93,90.10,261.03,263.67,260.39,70.69
05/12/25,260.05,9603892,6.97,2.75,2.75,289.63,87.96,262.90,263.60,258.70,68.77
05/09/25,253.08,5087639,-0.39,-0.15,-0.15,281.87,82.93,254.50,255.51,252.34,64.24
05/08/25,253.47,8320118,4.08,1.64,1.64,282.30,83.21,251.57,255.88,251.55,64.49
05/07/25,249.39,8724267,0.14,0.06,0.06,277.76,80.26,249.85,252.45,248.83,61.85
05/06/25,249.25,6369934,-3.31,-1.31,-1.31,277.60,80.16,250.00,252.65,249.00,61.76
05/05/25,252.56,5450744,0.05,0.02,0.02,281.29,82.55,251.18,255.16,250.59,63.90
05/02/25,252.51,7165044,5.62,2.28,2.28,281.23,82.51,251.26,253.62,249.46,63.87
05/01/25,246.89,8689579,2.27,0.93,0.93,274.98,78.45,242.84,248.45,242.17,60.22
04/30/25,244.62,12991700,,,,272.45,76.81,241.21,245.22,238.43,58.75
04/29/25,244.62,7216788,1.40,0.58,0.58,272.45,76.81,242.19,245.25,241.69,58.75
04/28/25,243.22,7394297,-0.33,-0.14,-0.14,270.89,75.80,244.56,246.84,240.84,57.84
04/25/25,243.55,8588564,-1.09,-0.45,-0.45,271.26,76.04,244.65,245.62,241.75,58.06
04/24/25,244.64,9055197,3.76,1.56,1.56,272.47,76.82,239.74,245.47,237.58,58.76
04/23/25,240.88,14126770,5.29,2.25,2.25,268.28,74.11,240.22,246.79,240.00,56.32
04/22/25,235.59,10701400,6.60,2.88,2.88,262.39,70.28,231.98,235.99,231.37,52.89
04/21/25,228.99,8716177,-2.97,-1.28,-1.28,255.04,65.51,230.63,231.81,226.34,48.61
04/17/25,231.96,9557946,2.35,1.02,1.02,258.35,67.66,230.80,234.34,230.55,50.54
04/16/25,229.61,9322325,-3.52,-1.51,-1.51,255.73,65.96,232.00,233.58,227.93,49.01
04/15/25,233.13,10912880,-1.59,-0.68,-0.68,259.65,68.51,236.10,238.65,232.82,51.29
04/14/25,234.72,13017820,-1.48,-0.63,-0.63,261.42,69.65,237.10,239.78,233.63,52.33
04/11/25,236.20,20284450,9.09,4.00,4.00,263.07,70.72,226.31,238.58,225.00,53.29
04/10/25,227.11,18896440,-7.23,-3.09,-3.09,252.95,64.15,230.00,230.35,220.10,47.39
04/09/25,234.34,24022350,17.47,8.06,8.06,261.00,69.38,212.50,237.48,211.00,52.08
04/08/25,216.87,19485730,2.43,1.13,1.13,241.54,56.75,223.52,227.84,213.25,40.74
04/07/25,214.44,22914370,4.16,1.98,1.98,238.83,55.00,205.77,222.05,202.16,39.17
04/04/25,210.28,27170690,-18.41,-8.05,-7.44,234.20,51.99,215.31,217.70,208.93,36.47
04/03/25,228.69,17188470,-17.13,-6.97,-6.97,253.02,64.20,234.27,235.14,227.30,48.41
04/02/25,245.82,7758750,2.16,0.89,0.89,271.97,76.50,241.60,247.25,241.46,59.53
04/01/25,243.66,8054683,-1.64,-0.67,-0.67,269.58,74.95,242.62,245.69,240.88,58.13
03/31/25,245.30,13603000,2.45,1.01,1.01,271.40,76.13,239.41,245.86,237.36,59.19
03/28/25,242.85,11978420,-5.27,-2.12,-2.12,268.69,74.37,246.94,249.51,241.11,57.60
03/27/25,248.12,8022517,-2.91,-1.16,-1.16,274.52,78.15,249.53,250.64,247.18,61.02
03/26/25,251.03,12785230,-0.10,-0.04,-0.04,277.74,80.24,252.60,254.67,249.78,62.91
03/25/25,251.13,9287694,3.07,1.24,1.24,277.85,80.32,249.31,251.82,247.62,62.98
03/24/25,248.06,9422650,6.43,2.66,2.66,274.45,78.11,245.48,248.69,244.41,60.98
03/21/25,241.63,19326870,2.62,1.10,1.10,267.34,73.49,237.81,242.30,236.50,56.81
03/20/25,239.01,8328513,-0.10,-0.04,-0.04,264.44,71.61,236.56,241.76,236.20,55.11
03/19/25,239.11,10120590,4.14,1.76,1.76,264.55,71.68,235.74,242.33,234.89,55.18
03/18/25,234.97,10344870,1.04,0.44,0.44,259.97,68.71,234.32,236.17,233.52,52.49
03/17/25,233.93,9586025,1.49,0.64,0.64,258.82,67.97,231.18,235.67,230.46,51.81
03/14/25,232.44,11962110,7.25,3.22,3.22,257.17,66.90,228.12,233.14,227.58,50.85
03/13/25,225.19,16467850,-2.71,-1.19,-1.19,249.15,61.69,229.30,229.50,224.23,46.14
03/12/25,227.90,16054020,-1.24,-0.54,-0.54,252.15,63.64,234.00,234.32,227.26,47.90
03/11/25,229.14,18143000,-3.08,-1.33,-1.33,253.52,64.53,231.75,233.32,226.69,48.71
03/10/25,232.22,18887190,-10.06,-4.15,-4.15,256.93,66.74,236.21,237.51,228.70,50.70
03/07/25,242.28,20498730,-4.26,-1.73,-1.73,268.06,73.96,245.23,246.72,239.42,57.23
03/06/25,246.54,9983235,-4.99,-1.98,-1.98,272.77,77.02,248.11,249.36,243.85,60.00
03/05/25,251.53,7861424,1.28,0.51,0.51,278.29,80.60,251.25,253.05,247.83,63.24
03/04/25,250.25,13465630,-10.37,-3.98,-3.98,276.87,79.68,255.28,257.23,245.95,62.41
03/03/25,260.62,9058307,-4.03,-1.52,-1.52,288.35,87.13,264.00,266.32,257.82,69.13
02/28/25,264.65,10467130,5.60,2.16,2.16,292.81,90.02,260.73,264.81,257.89,71.75
02/27/25,259.05,8204447,0.26,0.10,0.10,286.61,86.00,260.18,263.64,257.86,68.12
02/26/25,258.79,5943585,1.39,0.54,0.54,286.32,85.82,257.16,260.91,256.93,67.95
02/25/25,257.40,9608439,-3.94,-1.51,-1.51,284.78,84.82,262.23,263.00,253.35,67.05
02/24/25,261.34,10372750,-2.90,-1.10,-1.10,289.14,87.65,265.49,267.00,258.61,69.60
02/21/25,264.24,12835570,-2.56,-0.96,-0.96,292.35,89.73,268.32,269.20,262.84,71.48
02/20/25,266.80,13846670,-12.45,-4.46,-4.46,295.18,91.57,278.68,278.74,265.74,73.15
02/19/25,279.25,7007248,-0.70,-0.25,-0.25,308.96,100.51,278.38,280.25,277.22,81.23
02/18/25,279.95,7919798,3.36,1.21,1.21,309.73,101.01,276.76,279.97,276.02,81.68
02/14/25,276.59,5688627,0.27,0.10,0.10,306.02,98.60,277.37,279.23,276.45,79.50
02/13/25,276.32,8398667,0.87,0.32,0.32,305.72,98.40,275.50,276.97,273.81,79.32
02/12/25,275.45,6683894,0.46,0.17,0.17,304.76,97.78,274.08,276.45,273.25,78.76
02/11/25,274.99,7196376,3.95,1.46,1.46,304.25,97.45,270.26,276.22,269.66,78.46
02/10/25,271.04,8627352,-4.76,-1.73,-1.73,299.88,94.61,276.15,276.18,269.59,75.90
02/07/25,275.80,6857875,-1.10,-0.40,-0.40,305.14,98.03,277.27,278.55,274.72,78.99
02/06/25,276.90,7264371,6.47,2.39,2.39,306.36,98.82,272.45,276.98,271.19,79.70
02/05/25,270.43,5704431,2.49,0.93,0.93,299.20,94.17,268.91,270.64,268.33,75.50
02/04/25,267.94,5625972,1.13,0.42,0.42,296.45,92.39,269.84,269.84,266.83,73.89
02/03/25,266.81,8381361,-0.49,-0.18,-0.18,295.20,91.57,261.83,268.17,261.70,73.15
01/31/25,267.30,7196268,-0.93,-0.35,-0.35,295.74,91.93,269.23,270.82,266.96,73.47
01/30/25,268.23,8753466,1.65,0.62,0.62,296.77,92.59,268.63,269.70,266.62,74.07
01/29/25,266.58,7684870,-0.56,-0.21,-0.21,294.94,91.41,267.21,270.68,265.61,73.00
01/28/25,267.14,7375391,1.29,0.49,0.49,295.56,91.81,265.85,267.33,264.83,73.37
01/27/25,265.85,7522258,1.01,0.38,0.38,294.13,90.88,264.17,265.97,262.26,72.53
01/24/25,264.84,7666261,-1.11,-0.42,-0.42,293.02,90.16,263.69,267.10,263.01,71.87
01/23/25,265.95,10749680,3.11,1.18,1.18,294.24,90.96,264.69,266.86,263.81,72.59
01/22/25,262.84,9021914,-0.19,-0.07,-0.07,290.80,88.72,262.90,263.38,260.25,70.58
01/21/25,263.03,13712110,3.87,1.49,1.49,291.01,88.86,260.07,264.25,259.50,70.70
01/17/25,259.16,17678100,4.89,1.92,1.92,286.73,86.08,254.14,260.62,252.14,68.19
01/16/25,254.27,15292350,1.92,0.76,0.76,281.32,82.57,254.00,257.04,252.33,65.01
01/15/25,252.35,18448520,4.88,1.97,1.97,279.20,81.19,250.40,253.67,243.68,63.77
01/14/25,247.47,12407390,3.26,1.33,1.33,273.80,77.69,242.66,247.72,242.19,60.60
01/13/25,244.21,10005320,4.34,1.81,1.81,270.19,75.35,239.67,244.54,239.00,58.49
01/10/25,239.87,10256830,-3.26,-1.34,-1.34,265.39,72.23,243.09,243.81,238.74,55.67
01/08/25,243.13,8675284,-0.04,-0.02,-0.02,269.00,74.57,242.75,244.25,240.50,57.78
01/07/25,243.17,8753357,2.32,0.96,0.96,269.04,74.60,242.14,245.26,240.90,57.81
01/06/25,240.85,9917836,-2.43,-1.00,-0.49,266.47,72.93,243.70,245.69,240.58,56.30
01/03/25,243.28,9491053,3.28,1.37,1.37,267.77,73.78,243.89,244.88,240.26,57.88
01/02/25,240.00,9220914,0.29,0.12,0.12,264.16,71.43,240.92,243.28,239.45,55.75
12/31/24,239.71,4870971,0.39,0.16,0.16,263.84,71.23,240.05,241.44,239.03,55.56
